rating,playtime,achievements_count,game_series_count,reviews_count
2.57,6,85,0,47
0.0,1,0,0,0
0.0,1,54,0,2
0.0,0,0,0,0
3.55,2,10,0,11
0.0,0,0,0,0
0.0,1,8,0,0
2.65,0,24,0,23
3.86,5,34,0,36
0.0,0,0,0,1
0.0,3,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,64,0,0
4.08,1,0,0,86
3.56,3,34,0,154
0.0,0,0,0,0
0.0,4,86,0,3
0.0,0,0,0,0
2.82,3,0,0,28
0.0,0,82,0,1
0.0,0,0,0,0
2.71,1,9,0,14
3.81,2,0,8,16
3.61,1,0,8,33
0.0,0,0,0,5
0.0,0,0,0,1
3.38,3,112,0,110
0.0,0,0,0,0
0.0,1,87,0,2
3.24,2,26,0,74
3.54,2,20,0,13
3.37,2,26,0,201
0.0,0,0,0,0
3.05,2,20,0,20
0.0,0,0,0,0
0.0,0,0,0,0
0.0,5,14,0,4
0.0,3,21,0,1
0.0,2,0,0,0
0.0,4,30,0,0
0.0,4,21,0,0
4.33,9,248,0,1407
0.0,1,0,0,1
2.94,3,19,0,16
0.0,1,0,0,1
0.0,0,0,0,0
0.0,3,26,0,2
0.0,0,0,0,1
3.01,3,74,0,98
0.0,4,4,0,3
0.0,0,0,0,0
0.0,4,0,0,1
0.0,0,0,0,0
0.0,4,35,0,4
2.33,4,0,0,6
3.14,5,33,0,7
0.0,0,0,0,0
2.31,1,30,0,26
4.21,7,52,0,1389
3.52,4,48,0,126
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,31,0,0,0
0.0,5,24,0,1
0.0,0,0,0,0
0.0,0,0,0,0
3.57,3,8,0,74
1.67,4,22,0,9
0.0,5,20,0,2
2.99,4,58,3,144
0.0,0,0,0,0
2.71,1,0,0,7
3.07,3,13,0,275
0.0,0,0,0,0
0.0,0,0,0,0
0.0,4,4,0,4
3.31,4,0,0,35
0.0,0,0,0,1
2.91,1,42,3,34
2.95,3,48,4,42
3.48,4,130,0,73
2.57,4,16,0,21
0.0,0,0,0,4
0.0,5,24,0,0
0.0,4,18,0,4
2.85,3,95,0,53
3.87,10,120,2,748
3.71,5,78,2,461
0.0,5,32,0,5
3.29,4,202,0,21
3.38,1,0,0,21
0.0,0,28,0,1
2.82,1,0,0,11
0.0,4,30,0,2
0.0,1,166,0,5
3.66,4,193,22,490
1.79,5,82,22,61
3.89,5,95,0,245
0.0,0,0,0,5
0.0,0,0,0,0
0.0,0,45,0,1
0.0,2,0,0,4
2.21,0,30,0,47
0.0,0,0,0,0
0.0,4,24,0,0
0.0,2,21,0,1
3.59,4,61,0,431
0.0,3,44,0,2
0.0,4,20,0,1
0.0,3,30,0,2
0.0,0,0,0,0
2.89,3,44,3,9
0.0,0,0,0,0
0.0,8,0,0,0
1.5,3,19,0,8
2.38,2,14,0,61
0.0,2,69,0,1
2.64,5,63,0,11
2.2,3,111,0,20
0.0,0,0,0,0
0.0,14,71,0,1
0.0,0,20,0,5
0.0,1,0,0,2
3.71,3,36,3,298
2.67,3,136,0,6
0.0,5,0,0,1
3.29,3,40,0,7
2.55,3,61,0,29
0.0,1,75,0,4
0.0,4,10,0,0
0.0,4,0,0,3
0.0,0,0,0,0
0.0,4,63,0,3
3.15,3,56,0,106
3.33,1,37,0,15
3.65,1,0,0,23
2.89,3,63,0,56
3.42,1,14,0,19
0.0,0,20,0,3
1.42,4,10,0,12
0.0,0,0,0,0
3.6,4,74,0,77
0.0,0,0,0,0
0.0,9,13,0,3
3.69,2,8,0,13
0.0,6,32,0,2
0.0,4,19,0,0
4.08,0,0,0,13
0.0,0,0,0,1
2.12,2,44,0,69
0.0,4,24,0,0
2.57,25,31,4,7
0.0,2,55,0,2
0.0,0,0,0,0
0.0,5,20,0,1
0.0,1,36,0,3
2.99,1,80,3,148
0.0,0,0,0,0
3.59,5,152,0,913
3.82,6,43,0,17
3.67,13,89,13,394
3.07,3,16,0,14
3.75,1,0,2,48
2.67,3,0,0,58
2.8,2,0,0,70
2.4,1,41,0,10
2.85,1,22,0,86
4.39,9,64,0,996
3.53,1,0,0,30
4.34,6,47,0,879
4.0,4,0,0,16
4.13,1,57,0,62
4.08,7,50,19,612
3.05,2,123,3,147
2.69,3,25,0,77
0.0,0,0,0,0
3.81,4,33,1,48
0.0,0,0,0,0
0.0,0,0,0,0
3.41,4,54,0,27
0.0,0,0,0,0
0.0,3,0,0,0
0.0,0,0,0,0
3.88,5,60,0,107
3.37,4,32,7,98
3.42,7,88,0,98
0.0,5,6,0,1
3.14,4,15,0,29
2.57,6,30,0,7
0.0,0,0,0,0
3.0,5,64,0,9
0.0,1,30,0,4
0.0,2,14,0,0
0.0,0,0,0,3
3.93,4,47,0,152
0.0,0,0,0,0
0.0,0,0,0,0
3.41,2,39,0,17
0.0,0,0,0,0
2.83,1,11,0,6
2.89,3,0,7,19
4.0,5,59,1,682
3.69,3,0,0,39
2.64,3,8,0,14
4.28,2,0,0,83
0.0,0,0,0,0
0.0,1,0,0,0
3.31,1,0,0,29
2.43,1,0,0,7
3.65,3,0,7,23
2.67,1,0,0,9
0.0,0,0,0,0
3.59,6,157,0,598
0.0,0,0,0,0
3.66,1,17,0,64
3.54,1,0,0,169
0.0,1,0,0,2
0.0,6,0,0,0
4.31,3,0,3,667
3.38,1,22,0,13
0.0,9,51,0,0
0.0,3,28,0,4
0.0,0,0,0,0
2.33,4,28,0,6
3.39,1,0,0,18
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
4.11,4,100,0,320
3.17,5,30,0,18
0.0,5,21,0,4
0.0,0,0,0,0
0.0,4,34,0,1
2.82,3,0,0,117
2.27,1,45,0,11
3.26,3,14,0,50
0.0,1,25,0,1
0.0,0,0,0,0
0.0,3,0,0,0
0.0,0,0,0,0
4.37,1,12,6,466
0.0,0,0,0,1
3.32,1,0,0,31
3.08,3,14,0,12
0.0,0,0,0,0
0.0,1,0,0,1
0.0,0,0,0,0
2.27,1,0,0,64
0.0,0,0,0,1
0.0,0,0,0,0
3.29,1,0,0,24
3.04,3,100,0,76
3.75,2,15,0,675
3.25,1,54,14,57
0.0,0,0,0,0
0.0,1,6,0,1
0.0,3,21,0,2
3.43,0,20,0,7
0.0,0,0,0,0
0.0,4,9,0,5
0.0,5,0,0,1
0.0,8,13,0,1
0.0,0,0,0,0
0.0,4,9,0,2
0.0,4,15,0,4
2.38,4,10,0,8
0.0,0,0,0,0
0.0,0,0,0,0
3.75,3,43,1,143
4.38,3,0,2,1433
0.0,2,29,0,3
3.36,4,13,0,11
0.0,0,0,0,0
0.0,1,20,0,1
0.0,0,0,0,0
2.32,1,19,0,22
0.0,1,26,0,3
0.0,0,0,0,0
0.0,6,18,0,0
0.0,0,0,0,0
3.26,1,11,1,57
0.0,0,0,0,0
3.69,3,95,14,35
2.82,3,79,0,11
0.0,0,0,0,0
0.0,0,0,0,3
0.0,7,39,0,2
3.0,2,27,0,6
3.21,3,50,0,24
0.0,3,0,0,2
3.9,10,148,0,40
2.23,4,23,0,13
0.0,1,0,0,0
0.0,0,0,0,0
4.19,3,60,0,1135
4.0,6,175,7,1038
0.0,1,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
2.22,1,49,0,9
3.1,1,21,0,10
2.71,2,40,0,7
3.2,2,26,0,35
2.74,1,17,0,54
0.0,0,0,0,0
0.0,1,82,0,3
0.0,0,0,0,0
0.0,0,0,0,0
3.16,2,44,0,43
0.0,1,2,0,1
3.71,4,119,4,200
3.73,2,110,0,48
0.0,0,0,0,0
3.54,2,116,0,57
0.0,3,43,0,1
0.0,4,0,0,5
0.0,0,0,0,3
2.98,2,63,0,57
0.0,0,0,0,1
0.0,5,0,0,5
3.04,1,72,0,24
0.0,0,0,0,1
0.0,4,2,0,0
0.0,0,0,0,0
2.65,4,32,0,20
2.0,1,23,0,8
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
3.54,2,70,0,147
0.0,0,0,0,0
0.0,0,0,0,0
0.0,4,0,0,0
0.0,5,16,0,2
3.65,2,0,1,17
1.83,8,0,2,6
0.0,1,0,0,0
0.0,3,5,0,0
0.0,0,0,0,0
2.78,1,4,0,9
3.4,1,0,0,15
0.0,0,0,0,0
3.0,1,96,0,6
0.0,0,0,0,0
3.54,4,58,0,190
2.67,1,20,0,21
3.52,7,91,0,33
3.77,4,95,0,13
0.0,4,1,0,4
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
3.61,1,0,0,18
0.0,6,39,0,1
0.0,0,0,0,0
0.0,0,0,0,0
3.84,1,0,0,360
0.0,0,0,0,0
3.12,1,0,2,17
4.25,1,0,0,91
4.32,1,0,0,242
3.38,1,0,0,37
3.33,1,0,0,6
3.14,1,0,0,14
3.46,4,66,16,108
0.0,0,0,0,0
0.0,1,0,0,0
0.0,2,0,0,1
0.0,4,8,0,0
3.08,1,0,0,26
0.0,0,0,0,0
0.0,0,0,0,0
3.49,2,0,0,249
3.18,1,30,0,49
2.92,1,0,0,13
3.22,4,63,0,9
3.27,3,0,0,11
0.0,1,0,0,3
4.24,1,0,0,79
3.23,0,18,17,13
0.0,0,0,0,0
0.0,1,15,0,5
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
3.69,3,0,0,26
3.62,4,0,0,24
3.69,4,0,0,26
3.64,4,0,0,25
3.67,6,0,0,6
0.0,1,8,0,1
0.0,0,0,0,0
2.89,3,51,0,62
3.28,4,52,1,82
0.0,4,31,0,3
0.0,0,0,0,0
0.0,0,0,0,0
0.0,4,20,0,3
3.0,4,5,0,6
0.0,1,0,0,0
2.66,1,18,0,85
0.0,0,0,0,2
0.0,0,0,0,0
0.0,0,0,0,0
0.0,1,8,0,2
0.0,0,0,0,0
0.0,0,0,0,0
3.58,0,54,0,40
0.0,3,78,0,1
0.0,0,0,0,4
0.0,5,630,0,3
0.0,3,51,0,4
3.58,2,1,0,64
4.2,2,0,15,10
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
2.35,3,9,0,17
3.67,1,0,0,6
4.23,3,0,3,468
3.91,3,0,3,442
3.83,4,0,0,18
0.0,9,17,0,0
0.0,1,0,0,1
0.0,0,0,0,0
3.11,1,0,0,9
3.38,1,0,0,8
2.0,3,76,0,6
0.0,0,0,0,0
4.16,1,13,0,87
0.0,0,0,0,0
3.44,1,0,0,789
0.0,0,0,0,0
4.05,1,0,0,39
0.0,1,0,0,4
0.0,1,0,0,5
3.29,1,0,0,7
0.0,0,0,0,0
0.0,4,13,0,2
3.38,1,0,0,16
3.13,1,0,0,23
0.0,0,0,0,0
0.0,4,0,0,3
0.0,0,0,0,0
2.71,11,0,0,7
3.1,6,0,0,10
2.62,1,0,0,8
0.0,1,0,0,1
0.0,10,0,0,1
1.91,4,11,0,11
0.0,0,0,0,0
0.0,8,0,0,1
3.22,0,14,0,9
3.12,4,86,0,16
2.86,1,0,0,14
2.93,1,0,0,122
4.57,0,0,0,7
0.0,0,0,0,0
3.6,2,0,0,40
3.32,2,0,0,56
0.0,0,0,0,0
3.33,0,7,0,12
0.0,0,0,0,0
0.0,0,0,0,0
3.28,3,36,0,82
3.43,3,150,0,37
4.23,1,0,0,101
0.0,2,0,0,3
3.22,3,1,0,67
4.06,1,0,0,31
3.6,1,0,6,60
3.59,1,0,0,46
0.0,4,23,0,4
0.0,0,0,0,0
0.0,0,0,0,0
4.28,5,21,7,413
0.0,0,0,0,0
3.61,4,19,0,18
1.67,1,0,0,6
0.0,1,110,0,1
0.0,5,5,0,3
3.11,3,34,0,74
3.5,1,0,0,6
3.92,3,101,16,226
3.39,1,0,0,46
0.0,1,0,0,3
3.67,5,385,0,191
3.22,2,13,0,18
1.85,1,10,0,13
0.0,7,66,0,0
0.0,1,0,0,1
2.9,2,136,1,540
3.97,1,0,1,58
4.17,4,50,24,470
3.23,1,0,0,22
3.88,1,0,0,52
2.71,1,45,2,62
0.0,0,0,0,0
4.06,1,31,0,145
2.07,3,22,0,14
0.0,6,0,0,5
3.93,1,0,0,30
4.35,2,0,1,548
0.0,0,0,0,0
3.56,2,74,23,244
0.0,0,11,0,4
3.23,1,11,0,69
0.0,1,0,0,2
0.0,0,0,0,0
0.0,3,30,0,3
1.98,1,85,0,66
4.37,1,0,0,263
3.21,1,0,0,115
0.0,0,0,0,0
0.0,1,0,0,3
0.0,0,0,0,0
4.17,4,0,0,590
4.25,2,47,8,643
0.0,1,0,0,1
4.06,1,0,0,100
3.94,1,145,6,372
2.37,1,0,10,62
0.0,1,0,0,1
2.62,2,0,16,52
2.83,1,45,0,84
4.04,2,0,24,139
0.0,0,0,0,1
4.13,5,134,1,1426
0.0,0,0,0,0
3.77,3,0,2,31
4.0,5,0,0,26
0.0,0,0,0,0
3.72,3,155,1,223
2.48,2,24,0,23
3.55,1,30,0,40
0.0,0,0,0,0
2.86,1,136,0,64
2.7,5,95,3,86
3.06,1,0,0,17
3.89,1,0,0,9
2.38,1,0,0,8
4.1,3,46,7,384
3.59,6,92,2,295
3.74,2,0,0,467
3.97,4,40,0,29
3.5,1,0,0,14
2.5,3,31,0,12
3.9,1,0,7,506
0.0,3,0,0,1
3.28,1,38,0,93
0.0,0,0,0,0
2.62,3,71,22,103
3.82,5,54,6,461
0.0,0,0,0,0
2.22,4,0,0,32
2.56,1,12,0,16
4.21,1,0,0,19
4.36,7,100,2,919
2.56,1,48,0,9
3.89,1,21,8,425
3.73,1,0,0,15
0.0,0,0,0,0
3.44,2,97,7,638
4.04,3,29,0,46
0.0,0,0,0,0
3.26,2,83,2,133
4.14,2,0,3,14
3.8,2,0,0,265
3.77,1,0,0,43
3.51,1,0,1,39
0.0,0,0,18,1
2.44,1,0,0,27
3.29,1,30,0,41
4.37,2,0,0,563
3.65,1,52,0,43
0.0,0,0,0,0
0.0,4,0,0,4
0.0,0,0,0,0
0.0,0,0,0,0
3.49,1,16,0,114
3.34,1,50,4,277
2.74,1,100,0,34
0.0,0,0,0,0
3.74,3,41,0,27
0.0,0,0,0,0
3.46,3,0,2,13
4.18,1,0,0,22
2.66,3,96,0,268
3.81,6,0,0,37
2.5,4,0,0,18
4.0,1,0,0,22
3.1,1,0,0,51
4.44,5,23,0,1267
0.0,0,0,0,0
4.39,4,13,0,1290
3.09,5,25,0,11
0.0,0,0,0,0
1.5,2,9,0,12
1.56,4,16,0,9
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,6,23,1,4
3.76,0,0,0,17
0.0,0,0,0,1
3.25,4,38,0,61
0.0,4,0,0,1
2.22,3,50,0,18
0.0,4,70,0,3
0.0,3,0,0,3
0.0,1,0,0,0
0.0,0,0,0,1
0.0,9,0,0,1
2.0,8,15,0,9
2.64,7,39,0,11
0.0,0,0,0,0
0.0,0,0,0,1
0.0,0,0,0,1
4.11,3,1182,0,9
0.0,0,0,0,0
0.0,0,0,0,0
2.85,1,0,0,34
0.0,0,0,0,1
3.33,4,68,0,18
3.6,4,17,0,10
3.48,4,77,2,23
0.0,0,0,0,0
3.47,4,81,2,15
0.0,4,18,0,2
3.33,4,11,0,6
3.5,4,11,0,6
0.0,0,0,0,0
3.4,4,34,0,111
0.0,6,36,0,4
3.35,4,16,0,84
0.0,1,50,0,5
3.51,0,84,0,71
0.0,0,0,2,0
3.85,1,27,28,131
0.0,8,0,0,0
2.55,1,10,0,22
0.0,0,0,0,0
0.0,0,0,0,0
3.71,4,39,0,7
3.25,4,19,0,16
0.0,5,13,0,1
1.69,4,0,0,13
0.0,5,8,0,1
2.24,2,34,0,29
0.0,0,0,0,0
3.52,2,18,0,27
2.9,1,25,0,10
0.0,0,0,0,0
0.0,1,45,0,1
0.0,4,24,0,2
0.0,4,0,0,2
0.0,0,0,0,0
3.38,5,30,0,16
2.97,1,6,0,34
2.33,2,0,0,12
0.0,1,0,0,3
0.0,0,0,0,0
4.14,4,0,0,7
0.0,0,0,0,0
0.0,5,29,0,0
0.0,0,0,0,1
1.73,1,0,0,22
0.0,0,0,0,0
2.95,3,0,0,59
3.21,4,36,0,204
0.0,85,0,0,1
0.0,2,22,0,4
0.0,0,0,0,0
0.0,0,0,0,3
0.0,0,0,0,0
2.86,4,50,0,7
2.91,1,21,0,11
1.95,3,8,0,19
0.0,4,0,0,0
0.0,2,8,0,3
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
3.33,1,32,0,15
0.0,0,0,0,0
2.5,1,0,0,8
0.0,0,0,0,2
0.0,0,0,0,0
3.63,2,38,2,110
0.0,0,0,0,2
0.0,5,44,0,2
0.0,4,0,0,3
0.0,0,0,0,0
3.38,4,58,0,77
1.72,4,14,0,18
0.0,14,0,0,1
0.0,0,0,0,0
0.0,0,0,0,1
0.0,6,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,1,0,0,4
0.0,0,0,0,1
4.3,1,0,18,318
0.0,1,0,0,1
0.0,4,11,0,1
3.7,0,0,0,10
0.0,0,0,0,0
0.0,0,0,0,0
0.0,1,17,0,2
0.0,0,0,0,0
0.0,0,0,0,0
2.99,1,0,10,68
3.48,1,0,10,95
3.66,1,0,8,205
2.34,1,0,10,56
0.0,0,18,0,0
0.0,0,0,0,2
3.49,1,27,0,63
0.0,4,24,0,0
3.41,3,76,0,17
0.0,1,0,0,0
0.0,8,43,0,1
0.0,0,0,0,0
0.0,6,0,0,2
0.0,0,0,0,0
0.0,0,0,0,0
2.93,1,0,0,14
3.62,1,36,12,180
0.0,0,0,0,0
0.0,0,17,0,2
3.58,2,36,0,12
0.0,0,0,0,0
0.0,3,14,0,5
0.0,0,0,0,0
0.0,1,12,0,2
4.34,2,37,6,298
3.57,0,0,0,7
2.14,3,14,0,21
0.0,0,0,0,3
3.0,3,18,0,8
0.0,0,0,0,1
2.74,4,39,0,23
0.0,0,0,0,0
2.83,1,33,0,6
0.0,5,0,0,0
0.0,0,0,0,0
0.0,0,0,16,1
4.33,1,0,0,42
3.71,3,57,1,31
0.0,3,28,0,2
2.93,5,19,2,29
0.0,1,17,0,1
3.61,2,46,0,23
0.0,0,0,0,4
2.79,1,30,19,68
2.62,1,25,0,8
0.0,6,8,0,1
0.0,1,87,0,0
2.92,3,49,0,12
0.0,1,0,0,5
0.0,2,43,0,0
3.93,4,52,0,14
3.73,3,10,0,48
3.64,1,0,0,14
0.0,0,0,0,1
3.07,1,41,0,14
4.04,19,94,18,73
4.0,1,0,0,10
3.63,13,82,0,925
0.0,5,0,0,2
0.0,6,0,0,3
0.0,1,8,0,3
0.0,0,0,0,0
3.16,4,31,0,91
0.0,0,0,0,0
2.73,1,63,0,40
2.45,1,0,0,47
3.8,6,248,1,97
3.0,5,27,0,6
0.0,1,37,0,2
2.0,1,0,0,27
3.2,1,0,4,20
2.8,3,0,0,25
3.65,1,0,0,23
3.7,1,3,0,10
0.0,0,0,0,0
3.7,4,0,0,10
4.33,1,0,0,6
3.62,4,144,8,175
0.0,0,0,0,0
3.0,1,37,0,15
0.0,1,26,0,3
0.0,6,0,0,2
0.0,0,0,0,2
4.33,0,0,2,6
0.0,0,0,0,0
2.5,4,31,0,6
0.0,0,0,0,0
0.0,9,0,0,0
0.0,3,0,0,1
0.0,8,0,0,3
0.0,5,27,0,4
2.29,4,0,0,31
2.24,4,0,0,17
3.72,5,0,0,108
0.0,1,0,0,0
0.0,0,0,0,2
3.86,2,152,1,148
3.4,4,46,2,30
0.0,0,0,0,0
0.0,0,0,0,0
0.0,1,0,0,1
4.09,4,29,1,941
0.0,1,0,0,1
0.0,5,0,0,0
0.0,0,40,0,3
0.0,0,0,0,0
3.59,3,88,0,308
0.0,0,0,0,0
3.83,1,0,0,36
3.41,3,30,0,123
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,9,0,0,1
3.57,1,0,1,133
3.85,3,0,0,462
0.0,1,0,0,2
0.0,14,0,0,0
0.0,0,0,0,3
3.75,1,0,0,63
0.0,5,0,0,0
0.0,0,0,0,0
0.0,0,0,0,2
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,3,0,0,1
0.0,0,0,0,0
0.0,1,102,0,0
0.0,1,0,0,3
2.85,3,60,0,20
0.0,1,63,0,0
2.97,2,24,0,178
0.0,0,0,0,0
0.0,1,17,0,2
3.51,3,0,0,82
4.0,1,22,0,9
0.0,0,0,0,0
0.0,1,0,0,1
0.0,1,6,0,2
3.74,2,292,2,147
0.0,4,0,0,1
0.0,0,0,0,1
0.0,0,0,0,0
0.0,1,12,0,1
0.0,4,8,0,3
3.44,1,64,0,9
3.38,0,0,0,8
0.0,4,0,0,1
0.0,0,0,0,0
3.32,3,73,0,25
3.3,1,0,0,108
3.05,1,0,0,22
0.0,0,0,0,0
0.0,0,0,0,0
0.0,3,8,0,2
0.0,2,20,0,3
0.0,4,9,0,3
0.0,1,0,0,2
1.7,2,13,0,20
2.61,1,0,0,18
4.21,5,17,0,14
0.0,4,38,0,2
4.06,3,0,0,50
0.0,0,0,0,0
2.89,1,6,0,9
0.0,0,0,0,0
2.83,1,23,0,12
0.0,2,12,0,4
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
2.43,1,0,0,7
0.0,0,0,0,0
0.0,0,6,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,4,38,0,4
0.0,0,0,0,0
0.0,1,54,0,4
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
3.16,8,339,0,734
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,1,30,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
1.89,5,13,0,27
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,1
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
0.0,0,0,0,0
